url	download_complete
www.ics.uci.edu/~dechter/publications/r240.html	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=2&afg34_page_id=1&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg73_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg73_page_id=3	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg73_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=2&afg13_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg73_page_id=4	complete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg22_page_id=1&afg73_page_id=5	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2&afg28_page_id=2&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2&afg28_page_id=2&afg31_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg30_page_id=3	complete
wics.ics.uci.edu/account/begin_password_reset	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg30_page_id=1	complete
www.ics.uci.edu/~skong2	complete
wics.ics.uci.edu/previous-officers	complete
wics.ics.uci.edu/wics-co-hosts-google-panel?share=google-plus-1	complete
www.ics.uci.edu/community	complete
www.ics.uci.edu/~rostami1	complete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F3%2Fpage%2F2%2Fpage%2F3%2Fpage%2F2%2Fpage/2/&afg73_page_id=4&afg77_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F3%2Fpage%2F2%2Fpage%2F3%2Fpage%2F2%2Fpage/2/&afg73_page_id=4&afg77_page_id=1	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=wscacchi	complete
www.ics.uci.edu/~xyu	complete
www.ics.uci.edu/prospective/vi/opportunities/research	complete
vision.ics.uci.edu/people/15.html	complete
www.ics.uci.edu/~dechter/publications/r197.html	complete
mcs.ics.uci.edu/about/course-descriptions	complete
wics.ics.uci.edu/category/news?afg33_page_id=1page/11/&afg77_page_id=2&afg76_page_id=1	complete
www.ics.uci.edu/prospective/ko/degrees/data-science	complete
www.ics.uci.edu/~kay/labtutors	complete
www.ics.uci.edu/~dechter/publications/r160.html	complete
www.ics.uci.edu/about/visit	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=3&afg25_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=3&afg25_page_id=1	complete
www.ics.uci.edu/~dechter/talks/radcliffe-pub.pps	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=2	complete
wics.ics.uci.edu/recover/initiate?c=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fskip_api_login%3D1%26api_key%3D966242223397117%26signed_next%3D1%26next%3Dhttps%253A%252F%252Fm.facebook.com%252Fsharer.php%253Fu%253Dhttp%25253A%25252F%25252Fwics.ics.uci.edu%25252Fwics-attends-cwic-socal%25252F%2526t%253DWICS%252BAttends%252BCWIC%252BSoCal%252521%26cancel_url%3Dhttps%253A%252F%252Fwww.facebook.com%252Fdialog%252Freturn%252Fclose%253Ferror_code%253D4201%2526error_message%253DUser%252Bcanceled%252Bthe%252BDialog%252Bflow%2523_%253D_%26display%3Dtouch%26locale%3Den_US&lwv=100&locale2=en_US&refid=9	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=2&afg13_page_id=2&afg24_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=2&afg13_page_id=2&afg24_page_id=1	complete
sdcl.ics.uci.edu/2016/03/congratulations-dr-gerald	complete
vision.ics.uci.edu/papers/Ramanan_CVPR_2007	complete
wics.ics.uci.edu/cia-info-session-with-wics?share=google-plus-1	complete
www.ics.uci.edu/~dechter/publications/r72.html	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg12_page_id=1&afg13_page_id=2&afg10_page_id=2&afg22_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=2&afg22_page_id=1&afg24_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=2&afg34_page_id=3	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg33_page_id=2&afg34_page_id=4	complete
www.ics.uci.edu/brenhall/index.php	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg25_page_id=2&afg34_page_id=4&afg26_page_id=2	incomplete
wics.ics.uci.edu/week-3-wicsvgdc-workshop	complete
www.ics.uci.edu/grad/degree_cs.php	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=3	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=2	complete
vision.ics.uci.edu/papers/Rubel_Eurovis_2006	complete
wics.ics.uci.edu/category/news/page/8?afg13_page_id=1&afg10_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2&afg10_page_id=1	incomplete
www.ics.uci.edu/~majumder	complete
wics.ics.uci.edu/category/news?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=2&afg22_page_id=1&afg24_page_id=1	complete
vision.ics.uci.edu/papers/WeberEWP_AFGR_2000	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=3&afg21_page_id=2	complete
www.ics.uci.edu/prospective/zh-tw/degrees/computer-game-science	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=3&afg21_page_id=1	complete
wics.ics.uci.edu/inittogether?share=google-plus-1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg28_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=1&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=1&afg31_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=2&afg10_page_id=2&afg21_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=2&afg10_page_id=2&afg21_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=2	complete
wics.ics.uci.edu/category/news?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg10_page_id=2&afg13_page_id=2&afg22_page_id=2&afg21_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg10_page_id=2&afg13_page_id=2&afg22_page_id=2&afg21_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=3	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=1	complete
www.ics.uci.edu/~dechter/publications/r189.html	complete
www.ics.uci.edu/face/face.key	complete
www.ics.uci.edu/~dechter/publications/r136a.html	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=3&afg24_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=3&afg24_page_id=2	complete
www.ics.uci.edu/prospective/zh-tw/opportunities/research	complete
vision.ics.uci.edu/people/6.html	complete
cocoa-krispies.ics.uci.edu/~paolo/JuliusC	complete
wics.ics.uci.edu/category/news?afg30_page_id=2page%2F11%2Fpage%2F11%2Fpage%2F2%2Fpage%2F3%2Fpage/3/	complete
www.ics.uci.edu/~eppstein	complete
wics.ics.uci.edu/wics-week-0-meet-and-greet?share=facebook	complete
www.ics.uci.edu/midi/rock/index.html	complete
mcs.ics.uci.edu/about/mcs-vs-mscs	complete
wics.ics.uci.edu/category/news?afg30_page_id=2page%2F11%2Fpage%2F11%2Fpage%2F2%2Fpage/2/	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=3&afg25_page_id=2&afg34_page_id=3&afg28_page_id=2&afg35_page_id=2&afg31_page_id=2&afg26_page_id=1	complete
sdcl.ics.uci.edu/2015/12/crowdsourcing-affinity-diagrams-2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=1&afg22_page_id=1&afg16_page_id=2&afg21_page_id=1&afg10_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg30_page_id=2page%2F11%2Fpage%2F11%2Fpage/11/	complete
www.ics.uci.edu/refs.html	complete
vision.ics.uci.edu/people/34.html	complete
sdcl.ics.uci.edu/2013/12/new-workshop-on-crowdsourcing-in-software-engineering	complete
wics.ics.uci.edu/category/news?afg41_page_id=3page/4/	complete
wics.ics.uci.edu/a/language.php?l=es_LA&lref=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fskip_api_login%3D1%26api_key%3D966242223397117%26signed_next%3D1%26next%3Dhttps%253A%252F%252Fm.facebook.com%252Fsharer.php%253Fu%253Dhttp%25253A%25252F%25252Fwics.ics.uci.edu%25252Fwics-week-0-meet-and-greet%25252F%2526t%253DWICS%252BWeek%252B0%25253A%252BMeet%252Band%252BGreet%26cancel_url%3Dhttps%253A%252F%252Fwww.facebook.com%252Fdialog%252Freturn%252Fclose%253Ferror_code%253D4201%2526error_message%253DUser%252Bcanceled%252Bthe%252BDialog%252Bflow%2523_%253D_%26display%3Dtouch%26locale%3Den_US&index=1&gfid=AQCdlNqxGC0GNMKq&ref_component=mbasic_footer&ref_page=XLoginController&locale2=en_US&refid=9	complete
www.ics.uci.edu/involved/leadership_council.php	complete
wics.ics.uci.edu/category/news?afg14_page_id=2&afg16_page_id=2&afg10_page_id=2&afg22_page_id=1&afg15_page_id=2&afg13_page_id=2	complete
vision.ics.uci.edu/papers/YarkonyMIF_UAI_2011	complete
www.ics.uci.edu/icse97	complete
www.ics.uci.edu/~newman	complete
www.ics.uci.edu/~dechter/r128.html	complete
emj.ics.uci.edu/2012/12	complete
www.ics.uci.edu/~rasadi	complete
www.ics.uci.edu/~theory/180504a.html	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1	complete
www.ics.uci.edu/~wjohnson/BIDA/BIDABook.html	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=2	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=2&afg22_page_id=1&afg10_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg33_page_id=4page/2/&afg77_page_id=2&afg73_page_id=3	complete
wics.ics.uci.edu/category/news?afg33_page_id=4page/2/&afg77_page_id=2&afg73_page_id=2	complete
wics.ics.uci.edu/category/news?afg33_page_id=4page/2/&afg77_page_id=2&afg73_page_id=1	complete
wics.ics.uci.edu/category/news?afg33_page_id=4page/2/&afg77_page_id=2&afg73_page_id=5	complete
wics.ics.uci.edu/category/news?afg33_page_id=4page/2/&afg77_page_id=2&afg73_page_id=4	complete
www.ics.uci.edu/~dutt	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg24_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2&afg28_page_id=1&afg31_page_id=2	complete
www.ics.uci.edu/recommendations.html	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2&afg28_page_id=1&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=2&afg34_page_id=4&afg35_page_id=1&afg26_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=3&afg22_page_id=1&afg15_page_id=3&afg24_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=4&afg31_page_id=2&afg26_page_id=1	complete
sdcl.ics.uci.edu/wp-login.php	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI	complete
wics.ics.uci.edu/category/news/page/8?afg22_page_id=2&afg12_page_id=2&afg13_page_id=1&afg21_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=1&afg22_page_id=1&afg21_page_id=1&afg15_page_id=3&afg10_page_id=2	incomplete
www.ics.uci.edu/about/brenhall	incomplete
www.ics.uci.edu/about/about_deanmsg.php	complete
wics.ics.uci.edu/category/news?afg33_page_id=4page%2F2%2F&afg77_page_id=2&afg73_page_id=5&afg76_page_id=2	incomplete
www.ics.uci.edu/community/events/openhouse/video_dedication.html	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=1&afg21_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=2&afg10_page_id=2&afg22_page_id=1&afg15_page_id=3&afg13_page_id=1&afg25_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=1&afg10_page_id=1&afg21_page_id=1&afg22_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=2&afg15_page_id=2&afg21_page_id=1&afg16_page_id=2&afg22_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg31_page_id=2&afg30_page_id=1&afg28_page_id=2	incomplete
www.ics.uci.edu/employment/employ_faculty.php	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=1&afg34_page_id=4&afg26_page_id=1&afg30_page_id=2&afg31_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=3&afg21_page_id=2&afg10_page_id=2	incomplete
www.ics.uci.edu/~dechter/r128a.html	incomplete
wics.ics.uci.edu/fall-quarter-2016-week-1-mentorship-mixer/img_2351	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg16_page_id=2&afg22_page_id=1&afg12_page_id=2	incomplete
www.ics.uci.edu/~guoqingx	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=2&afg22_page_id=2&afg16_page_id=1	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F2%2Fpage%2F2%2Fpage%2F3%2Fpage/11/	incomplete
wics.ics.uci.edu/a/language.php?l=fr_FR&lref=https%3A%2F%2Fm.facebook.com%2Flogin.php%3Fskip_api_login%3D1%26api_key%3D966242223397117%26signed_next%3D1%26next%3Dhttps%253A%252F%252Fm.facebook.com%252Fsharer.php%253Fu%253Dhttp%25253A%25252F%25252Fwics.ics.uci.edu%25252Fwics-week-0-meet-and-greet%25252F%2526t%253DWICS%252BWeek%252B0%25253A%252BMeet%252Band%252BGreet%26cancel_url%3Dhttps%253A%252F%252Fwww.facebook.com%252Fdialog%252Freturn%252Fclose%253Ferror_code%253D4201%2526error_message%253DUser%252Bcanceled%252Bthe%252BDialog%252Bflow%2523_%253D_%26display%3Dtouch%26locale%3Den_US&index=3&gfid=AQB8qNc_uBLyAmyl&ref_component=mbasic_footer&ref_page=XLoginController&locale2=en_US&refid=9	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg15_page_id=2&afg12_page_id=1&afg22_page_id=1&afg16_page_id=3&afg21_page_id=2	incomplete
wics.ics.uci.edu/week-5-women-in-technology-talk-by-northrop-grumman?share=google-plus-1	incomplete
wics.ics.uci.edu/category/news?afg33_page_id=4&afg31_page_id=2&afg30_page_id=3&afg24_page_id=2&afg28_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg16_page_id=3&afg10_page_id=1&afg12_page_id=2&afg22_page_id=1&afg15_page_id=1&afg21_page_id=1&afg13_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg30_page_id=2page%2F11%2Fpage%2F11%2Fpage/3/	incomplete
wics.ics.uci.edu/category/news/page/8?afg13_page_id=2&afg15_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg13_page_id=2&afg15_page_id=3	incomplete
wildhog.ics.uci.edu:9090/full.html	incomplete
www.ics.uci.edu/prospective/zh-tw/degrees/ics-undeclared-pre-major	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg13_page_id=2	incomplete
www.ics.uci.edu/~hombao?s=grants	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=2page%2F10%2Fpage%2F3%2Fpage%2F2%2Fpage%2F3%2Fpage/2/&afg73_page_id=4&afg76_page_id=2&afg77_page_id=2	incomplete
vision.ics.uci.edu/index.html	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg31_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=2&afg31_page_id=1	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=2&afg15_page_id=3	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=2&afg15_page_id=2	incomplete
www.ics.uci.edu/actnet.html	incomplete
wics.ics.uci.edu/category/news/page/5?afg41_page_id=3&afg46_page_id=3&afg42_page_id=1	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=1&afg15_page_id=3&afg10_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=3&afg25_page_id=1	incomplete
www.ics.uci.edu/deeplearninggeneral.html	incomplete
www.ics.uci.edu/~dechter/r48a.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=iharris	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=2	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=3	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=1&afg16_page_id=2&afg13_page_id=1&afg15_page_id=1	incomplete
wics.ics.uci.edu/category/news?afg14_page_id=1&afg10_page_id=1&afg25_page_id=1&afg16_page_id=2&afg13_page_id=2	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=4&afg24_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=1&afg21_page_id=2	incomplete
www.ics.uci.edu/~dechter/publications/r173.html	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg31_page_id=2&afg30_page_id=3&afg26_page_id=1&afg24_page_id=2	incomplete
www.ics.uci.edu/~wayne	complete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=2&afg15_page_id=3	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=1&afg25_page_id=1&afg13_page_id=2&afg15_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg13_page_id=2&afg22_page_id=2	incomplete
www.ics.uci.edu/~dechter/publications/r209.html	incomplete
www.ics.uci.edu/~dechter/publications/r240a.html	incomplete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=2&afg33_page_id=3&afg24_page_id=1&afg25_page_id=2	incomplete
wics.ics.uci.edu/first-android-app-development-meeting?share=facebook	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=2&afg12_page_id=2&afg15_page_id=2&afg21_page_id=1&afg16_page_id=2&afg24_page_id=2	incomplete
www.ics.uci.edu/prospective/zh-tw/contact/student-affairs	incomplete
wics.ics.uci.edu/category/news/page/7?afg33_page_id=4&afg30_page_id=1&afg31_page_id=2	incomplete
wics.ics.uci.edu/category/news/page/8?afg14_page_id=1&afg10_page_id=1&afg24_page_id=2&afg22_page_id=2&afg25_page_id=2	incomplete
sdcl.ics.uci.edu/research/past-projects/calico	incomplete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=1&afg31_page_id=2&afg34_page_id=4	complete
www.ics.uci.edu/~mopy	complete
wics.ics.uci.edu/category/news/page/7?afg30_page_id=2&afg28_page_id=1&afg25_page_id=2&afg26_page_id=2&afg24_page_id=1&afg31_page_id=2&afg34_page_id=1	incomplete
